	coll_lecture	sentence	reflection	sentiment
2282	2	Diese Liste ist beeinflusst von meinen Erfahrungen in Early Years, meinen Überlegungen zu meinem ersten Jahr und dem Lernen aus Praktika, meiner Persönlichkeit und meinen allgemeinen Überzeugungen darüber, was einen effektiven Pädagogen ausmacht:  Eine, die sich für den Unterricht begeistert, eine, die versucht, die Kinder aktiv in ihr Lernen einzubeziehen, eine, die sich nicht auf Arbeitsblätter und Lehrbücher verlässt, eine, die neue Dinge ausprobiert, eine, die nach draußen geht, eine, die Technologie begrüßt, aber nicht davon abhängig ist, eine, die singt, eine, die einen Sinn für Humor hat und Spaß macht (so viel wie angemessen ist), eine, die die Interessen und Leidenschaften der Kinder in ihr Lernen einbezieht, eine, die sich die Zeit nimmt, bedeutungsvolle Beziehungen zu allen meinen Kindern aufzubauen.	1	3
2446	2	Nachdem ich mit der Klasse das Fotosortierspiel durchgegangen bin, bin ich zuversichtlich, dass die Jungen Ähnlichkeiten und Unterschiede zwischen Wirbeltieren erkennen können, da jedes Paar die Fragen richtig beantwortet hat.	1	4
142	1	Deshalb habe ich mich gut gefühlt.	1	4
699	2	Ein professioneller Lehrer kann nicht egoistisch sein.	0	3
356	2	Diese Menschen sind auch eher in der Lage, schwierige Zeiten im Leben leichter durchzustehen, oder sogar so etwas Kleines wie etwas zu versuchen und zu erobern, worin sie noch nicht kompetent sind.	0	3
2081	2	Obwohl ich keine Erfahrung in der Krankenpflege habe und meine Finger weit davon entfernt sind, grün zu sein, habe ich einen neu gefundenen Respekt für diese beiden Bereiche des Schullebens, worüber ich mich sehr freue, denn das ist eines meiner Ziele und der Grund, warum ich nach Moulsford kam.	1	4
1718	2	Von mir wird erwartet, dass ich effektiv mit anderen Lehrern und Mitarbeitern innerhalb der Schule sowie mit externen Fachleuten zusammenarbeite.	1	3
102	1	"Meine Wahrnehmung hat sich eigentlich gar nicht geändert, aber das Formular gibt mir nur ""sehr wenig"" zur Auswahl. "	0	3
3054	2	Ich habe als Kind zwei verschiedene Grundschulen besucht, die beide sehr unterschiedliche Vorstellungen von Disziplin hatten.	0	3
28	1	Bezogen auf das Thema des jeweiligen Projektes habe ich viel neues gelernt dazu gelernt und auch im Bereich Projektmanagement viele neue Kenntnisse sammeln können.	1	4
3375	2	Feedback ist sowohl für Schüler als auch für Lehrer wichtig, funktioniert aber nur dann vollständig, wenn beide Parteien kooperieren.	0	3
2657	2	Wenn wir sie alle abdecken würden, würde ich den ganzen Tag an diesem Blog schreiben.	0	3
3569	2	" Die mathematische Sprache, die bei dieser Aktivität zum Einsatz kommt, könnte ""1, 2, 3"" sein."	0	3
1101	2	Das zeigt uns, dass es ein Verständnis für Mathematik gab und wie man mathematische Konzepte verknüpft, um sie auf das wirkliche Leben anzuwenden.	1	3
2513	2	"Das digitale Lernen wird durch die Idee der ""virtuellen Schulen"" noch weiter vorangetrieben."	0	3
2396	2	Er war da und lief im Raum herum, aber er vertraute den Jungen genug, um zusammenzuarbeiten und die Arbeit in der vorgegebenen Zeit zu erledigen, was sie auch taten.	0	4
30	0	Die Aufgabe war ein sehr guter Einstieg in ML generell, da WEKA durch das GUI sehr intuitiv ist. 	1	5
1163	2	Sie hätten leicht mein akademisches Potenzial sehen und sich nur auf diesen Aspekt meines Lebens konzentrieren können, aber stattdessen nahmen sie eine ausgewogenere Sichtweise ein und gaben/geben mir immer noch enorme Mengen an emotionaler Unterstützung!	1	4
2623	2	Das war sehr lehrreich.	0	4
1951	2	Die wichtigsten Aspekte, die ich aus diesem Praktikum mitnehme, sind, dass ich mehr Selbstvertrauen haben und entspannter sein muss, wenn ich unterrichte, damit etwas von meiner Persönlichkeit durchkommt.	1	3
3037	2	Kann die Welt verändern.	0	3
1648	2	In MA1 wurden wir gebeten, einen Beitrag zu schreiben, in dem wir erklären, wie wir uns in Bezug auf Mathematik fühlen, und ich schrieb etwas darüber, wie mein Lehrer einen Einfluss auf mein mangelndes Vertrauen in das Fach hatte.	1	3
1714	2	In der Vergangenheit habe ich bei der Arbeit in einer Gruppe immer versucht, eine Führungsrolle zu übernehmen.	1	3
1162	2	Das ist etwas, zu dem meine Eltern nie beigetragen haben.	0	3
98	1	Ich habe viel gelernt darüber wie man in einem Team ein Softwareprojekt angeht.	1	4
80	0	Ich habe etwas mehr Themen zum Denken, aber es hat sich alles vermischt	1	2
799	2	Das zweite Jahr hier an der University of Dundee ist aufregend, denn unser Praktikum ist ein bisschen anders als andere.	1	4
0	1	Es war postiv, wir haben alle Probleme gut gemeistert und intern war alles glatt	1	4
2590	2	Es ist auch in Fällen von Kritik nützlich, um die Sichtweise eines anderen zu erhalten (durch konstruktive Kritik), um Ihnen zu helfen, herauszufinden, welche Bereiche Sie verbessern müssen und wie Sie dies tun können.	1	4
1445	2	"Sie fährt dann fort, darüber zu sprechen, dass ""das Herz eines jeden etwas ist"", was zeigt, dass sie eine starke Moral über Gleichheit hat und dass jeder als einzigartig angesehen wird und etwas in der Welt zu bieten hat."	0	4
352	2	manche Menschen können einen Mangel daran haben, und andere können ein gesundes Maß davon haben.	0	3
2931	2	Dies ist in England etwas anders, wo Sprachen in den Key Stages 2-3 (Alter 7-14) unterrichtet werden müssen (Long und Bolton, 2016).	0	3
2804	2	Er bezieht sich auf englische Grundschulen, aber ich habe das Gefühl, dass er typisch für die Schuld- und Schamhaltung der heutigen Gesellschaft ist.	1	2
1447	2	Haben Erwachsene vergessen, wie wichtig es ist, zu lächeln?	1	2
815	2	Nun, das war relativ einfach.	0	3
904	2	Wenn ein Schüler ein Problem hat oder einen Rat sucht, liegt es in unserer Verantwortung, ihm zu helfen, und das ist nur möglich, wenn wir ein gutes Verständnis dafür haben, was er durchmacht.	1	3
2553	2	"Mein Lieblingsspruch ist ""Es gibt kein schlechtes Wetter, nur unpassende Kleidung!"" (ein Zitat, das verschiedenen Autoren zugeschrieben wird)."	0	4
1020	2	Beide Schlösser hatten Bibliotheken, die ich zum Anlass nehmen würde, einige der Bücher zu erforschen, die vor Jahren geschrieben wurden, aber auch heute noch gelesen und genossen werden.	1	3
25	1	Kann ich deren Lernprozess besser unterstützen?	0	3
32	1	Man hätte die letzten Arbeiten besser auf die Tage davor aufteilen können.	1	2
2819	2	"Ich habe ein wunderbares Buch mit dem Titel ""Dirty Teaching"" gelesen, das ein praktischer Leitfaden dafür ist, den Schulunterricht nach draußen zu verlegen - vollgepackt mit wirklich nützlichen Ratschlägen und Wegen, wie man Herausforderungen, die sich ergeben könnten, angehen kann."	0	4
2196	2	Ich bin wirklich aufgeregt für die nächste Woche, in der ich meine ersten eigenen Stunden unterrichten werde und auch die Internatsseite von Moulsford sehen werde!	1	4
2112	2	Wann habe ich jemals mein Wissen, das ich über die Schlacht von Culloden weiß, im Alltag angewendet?	1	2
3082	2	Kinder werden nicht mit Integrität geboren, sie entwickeln sie, während sie aufwachsen und lernen, wie sie sich verhalten sollen.	0	3
2580	2	Ein Mangel an Resilienz könnte dazu führen, dass Lehrer unter psychischen Problemen wie Stress und Angstzuständen leiden, und könnte auch dazu führen, dass einige sich entscheiden, den Beruf ganz zu verlassen.	1	2
280	2	"Wir hatten eine wirklich positive Diskussion"", sagt er."	0	3
2011	2	Ich fand, dass dies eine recht erfolgreiche Technik war, da die Mitarbeiter die Treffen mit einem positiven und motivierten Gefühl verließen.	1	4
2371	2	Meine Englischstunde war großartig.	0	4
916	2	Für mich war dies eine Gelegenheit, über die Vielfalt der Gruppen nachzudenken, da ich sicherstellen musste, dass Schüler, die die Grundlagen noch nicht verstanden hatten, nicht in einer Gruppe arbeiteten, die sie nicht ansprach.	1	3
1956	2	Der Input hat mir geholfen, die Menge an Gedanken und Vorbereitung zu erkennen, die in die Einrichtung eines Klassenzimmers einfließt.	1	3
1643	2	Dieser Punkt ist mir besonders aufgefallen, da viele Lehrer der Klasse vielleicht nur das beibringen, was sie wissen müssen, bis sie nicht mehr dafür zuständig sind.  Ich habe das Gefühl, dass Liping Ma mich wirklich ermutigt hat, Mathematik auf eine ganz andere Art und Weise zu betrachten.	1	3
3266	2	Ein Ambivert ist jemand, der sowohl introvertiert als auch extrovertiert ist.	0	3
124	2	Man hat mir gesagt, dass Gälisch eine aussterbende Sprache ist und man sie sterben lassen sollte, anstatt Geld in sie zu stecken, wenn es wichtigere Dinge gibt, für die man Geld ausgeben sollte.	0	2
1215	2	Professionelles Engagement	0	3
1319	2	Die Angst vor dem Unbekannten überwinden	0	3
584	2	Dann sollte ich besser rausgehen und es tun!	0	3
2767	2	Es wird von Erwachsenen geleitet und hat das klare Ziel, eine Fähigkeit zu erlernen oder Wissen zu festigen.	0	3
858	2	Wir hatten diese Option nicht zur Verfügung, also mussten wir praktisch sein und haben stattdessen einfach eine Pflanze gebastelt.	0	3
3406	2	Dieser spezielle Bereich beeinflusst andere Aspekte der Entwicklung von Kindern und wirkt sich positiv auf sie aus, daher ist die Betonung auf diesen Bereich offensichtlich wichtig.	1	3
15	0	Ich weiß nicht wirklich, was ich hier eintragen soll...	0	3
2912	2	Diese Geschichte wäre für Kinder in den jüngeren Stufen der Grundschule geeignet.    	0	4
46	2	Als kleines Kind und bis weit in die Schulzeit hinein war ich immer begeistert, wenn ich ein Klassenzimmer betrat und sah, dass die Tische umgestellt worden waren.	1	4
395	2	Also ja, wir können das Selbstwertgefühl eines Kindes erkennen.	0	3
1170	2	Erlauben Sie ihnen, von der Verantwortung befreit zu werden, zu spielen, zu tanzen, herumzulaufen und ihre Gefühle auszudrücken (sie brauchen dazu vielleicht mehr Ermutigung).	1	3
2234	2	Die gemeinsame Verwendung der beiden Fächer wird die Kinder auch dazu ermutigen, ein Fachwissen zu entwickeln und ihnen helfen zu erkennen, dass es mehrere Perspektiven innerhalb des Fachs gibt und sie das, was sie wissen, nutzen können, um mehr über die Welt herauszufinden, nicht nur um die erforderliche Antwort auf ein Problem zu erhalten.	1	3
2255	2	mir selbst zu erlauben, ein paar Macken zu haben, solange sie sich nicht auf meine Fähigkeit auswirken, ein Profi zu sein.	1	4
3317	2	Was physisch kopiert werden kann	0	3
1024	2	Das alles würde ein bisschen mehr Überlegung erfordern, als wenn ich 5 Minuten lang auf meiner Tastatur herumtippe, aber man bekommt eine Vorstellung davon, dass man alles miteinander verbinden kann, wenn man es versucht.	0	3
136	2	Eines meiner einprägsamsten Erlebnisse aus der Schule stammt aus der 5.	1	4
2454	2	Die Jungen haben alle, bis auf drei, erfolgreich die Erfolgskriterien erreicht und ich würde ihnen zutrauen, zur nächsten Stufe überzugehen, was ich großartig finde, da ich das Gefühl habe, dass ich ihnen alles beigebracht habe, was sie wissen mussten.	1	4
1801	2	Der Grund dafür, dass die Schule mich nicht weiter unterstützen konnte, lag an der Finanzierung und der Zeit, und wie bei so vielen anderen wäre meine Schullaufbahn vielleicht ganz anders verlaufen, wenn das nicht der Fall gewesen wäre.	1	2
3026	2	Sie glaubt, dass sie den Schülern auch ein gutes Vorbild sein sollte, in der Art, wie sie handelt und spricht.	0	3
1094	2	Das meiste davon könnte darauf zurückzuführen sein, dass das Wetter einfach zu kalt für sie ist, so dass sie jedes Jahr auf die gleichen Ideen für Winterschlaf und Migration kommen?	1	3
2395	2	Ich konnte das Vertrauen und den Respekt, den die Lehrer und die Jungen hatten, aufgreifen, da die Lehrer die Jungen meistens alleine ihre Arbeit machen ließen.	1	4
2709	2	Wenn man Kleinkindern vor der Einschulung phonologische Bewusstheit beibringt, werden ihre Lesefähigkeiten auf einem höheren Niveau sein als die ihrer Altersgenossen, die keine phonologische Bewusstheit haben.	0	3
556	2	Zeigen Sie ihnen ein Kochbuch und bitten Sie sie, ein Rezept für Marmelade zu finden.	0	3
2723	2	Bei der Diskussion darüber musste ich an eine wunderbare Lektion denken, die ich vor einiger Zeit im Internet gefunden habe.	0	4
1860	2	Um einen genaueren Einblick in die Rolle eines Lernunterstützers im Klassenzimmer zu bekommen, habe ich das Kapitel 8.2 Working together: other adults in the classroom von Cremin und Arthur (2014) in Learning to Teach in the Primary School gelesen.	1	3
1907	2	Nachdem ich die Stunde reflektiert und mit der Klassenlehrerin besprochen hatte, schlug sie vor, ihren Ansatz des Rückwärtszählens von 5 zu übernehmen und bei jeder Zahl leiser zu werden, da die Klasse wusste, dass dies bedeutet, dass es Zeit ist, Ihnen ihre Aufmerksamkeit zu schenken.	0	3
3064	2	Morgen gehe ich als Erzieherin zurück.	0	3
573	2	Nicht jedes Kind hat die Möglichkeit, zu Hause selbst zu kochen.	0	3
663	2	Ich habe es sehr genossen, mit Einzelpersonen und Gruppen zu arbeiten, und ich habe 2 Klassenstunden unterrichtet - die beide gut gelaufen sind.	1	3
5	1	Ich habe teils alleine gearbeitet und teils mit meinem Team.	0	3
2485	2	Das ist ein faszinierendes Stück über die immer größere Rolle der Technologie in der Bildung.	0	4
2134	2	Nach einem Mittagessen für die gesamte Belegschaft durfte ich freundlicherweise an der Besprechung der englischen Abteilung teilnehmen, die vom Leiter der englischen Abteilung geleitet wurde.	0	4
1233	2	Ich denke, es ist wirklich wichtig, dass die Kinder von klein auf verstehen, dass Gewalt keine Lösung für Probleme ist.	1	3
656	2	"Es heißt dort sogar ganz klar, dass Kinder über die Geschichte ""Großbritanniens und anderer Teile der Welt"" lernen sollten."	0	3
3473	2	In Teil 3 geht es hauptsächlich darum, wie wir als Lehramtsstudenten ehrlich sein und Integrität zeigen sollten.	0	3
1946	2	Diese Angst kann zu Wut und Frustration führen, was als Aggression rüberkommen kann, aber das Kind fühlt sich eigentlich nur überfordert.	1	2
83	2	Aber sie sind auch großartig für jene Schüler, die sich schwer tun, einen Stift zu Papier zu bringen.	1	4
327	2	Daher war es nur natürlich, dass ich, als ich einen Tweet über Pedagoo Perth sah, unbedingt mehr herausfinden wollte.	1	4
310	2	Ich empfand dies als eine wirklich nützliche Übung, da sie nicht nur die Bereiche aufzeigte, in denen ich noch etwas nacharbeiten muss, sondern mich auch dazu brachte, über einige meiner Vorurteile nachzudenken.	1	4
112	1	Ich glaube da bin ich eigentlich gut im Bilde.	1	4
2598	2	Anfangs fühlte ich mich großartig dabei, den Kollegen Feedback zu geben, da ich weiß, dass es ein großer Vertrauensschub ist, positive Dinge über seine Arbeit zu hören.	1	4
1810	2	Unabhängig von der Art der Unterstützung wird kein Kind abgewiesen und für jedes Kind wird gesorgt.	0	4
1422	2	"Während einer unserer Theatersitzungen im Rahmen des Moduls ""Effektivität beim Lernen und Lehren entwickeln"" wurde uns ein alter Koffer gezeigt und wir wurden gefragt, wem er wohl gehörte und warum."	0	3
2150	2	Der Mittwoch ging weiter mit meiner ersten richtigen Musikstunde, die mit den Year 7's war.	0	3
1062	2	Wenn das auf andere Lehrer und zukünftige Lehrer zutrifft, wie können wir dann Kindern beibringen, resilient zu sein, wenn wir selbst nicht wissen, was das für uns bedeutet?	1	2
430	2	Die Nerven am ersten Tag  Unnötig zu sagen, dass ich an diesem Morgen vor meinem ersten Tag an der Moulsford Boys Prep and Boarding School extrem nervös war und es nicht erwarten konnte, einfach dorthin zu kommen und anzufangen.	1	3
3484	2	Was für eine geniale Woche das war!	0	4
3298	2	Es ist wichtig, negative Verhaltensweisen nicht zu verstärken.	0	2
3263	2	"""   Persönlichkeit ist ein sehr schwierig zu erforschendes Gebiet, da jeder Mensch anders ist.  "	1	3
2299	2	Dies unterstreicht die Idee, dass ein Lehrer durch kontinuierliches Training und Lernen auf dem neuesten Stand und relevant bleiben muss.	1	3
22	1	Außerdem ist es mir aufgefallen, dass es wichtig ist, eine Person als Hauptansprechpartner zu wählen, damit die Kommunikation reibungslos funktioniert. 	1	3
2927	2	Ich bin mir sicher, dass wir noch ein paar andere Grundlagen gelernt haben (Bonjour, ca va, au revoir), aber es ist interessant, dass dieses Lernen erst in der 6. Klasse stattfand (in England - das letzte Jahr der Grundschule) und von einem spezialisierten Lehrer unterrichtet wurde.	1	3
1885	2	Letztes Jahr besuchte ich das College mit dem primären Ziel, eine gute Note in Mathe zu erreichen, da ich wusste, dass es für den Beruf des Lehrers wichtig ist, dass ich die Fähigkeit habe, eine Reihe von mathematischen Problemen mit Selbstvertrauen anzugehen.	1	3
1547	2	Als sie den ganzen Tag in ihrem Pyjama blieb, mit einer verschnupften Nase und einer Schachtel Taschentücher zur Hand, war ich da und habe sie jede Sekunde unterstützt.	0	3
1598	2	Moral wird auch in der ganzen Schule gelehrt, wobei jeder Lehrer sicherstellt, dass dies in allen Klassen aufrechterhalten wird.	0	3
3213	2	Schließlich würde ich den Kindern die Möglichkeit geben, die Untersuchungsrahmen mit begrenzten Anweisungen von mir zu verwenden.	1	3
136	1	Wir kommen auch neben dem fachlichen sehr gut mit einander klar und ergenzen uns in unseren Fähigkeiten sehr gut	1	5
