	coll_lecture	sentence	reflection	sentiment
724	2	"In den Grundsätzen und Praktiken des schottischen Lehrplans heißt es: ""Gesundheit und Wohlbefinden liegen in der Verantwortung aller Fachleute."""	1	3
1332	2	Dieser Ansatz unterscheidet sich von multidisziplinärem und interdisziplinärem Lernen dadurch, dass er darauf abzielt, Kindern die Möglichkeit zu geben, neue Ideen und ein tieferes Verständnis der Welt, in der sie leben, zu entwickeln, indem er die Grenzen zwischen den Fächern verwischt und ein Umfeld schafft, das reichhaltiges, authentisches Lernen ermöglicht (IBO, 2010).	0	3
60	1	Die Kommunikation mit externen Stakeholdern ist schwierig, weil sie nicht so flexibel zu erreichen sind und es schwierig ist, Informationen zu bekommen.	1	2
2554	2	"Diese Abneigung, mit Kindern nach draußen zu gehen, scheint zu dieser Jahreszeit weit verbreitet zu sein, und ich habe in meinem Blog für Kleinkinder - ""Jetzt, wo das Wetter kalt wird"" - etwas darüber geschrieben."	0	2
2806	2	Dies hat sich jedoch (überraschenderweise) als unwirksam erwiesen, und Beamte des öffentlichen Gesundheitswesens fordern nun, dies zu beenden.	0	2
147	2	Da wir eine Fernsehserie, die ich sehr mochte, in unseren Unterricht einbezogen haben, ist diese Erfahrung für mich immer besonders wichtig gewesen und wird mir immer in Erinnerung bleiben.	1	4
1028	2	Hoffentlich werde ich in den kommenden Wochen noch viele weitere gute Praktiken und Empfehlungen finden, die mir helfen, mit den Einschränkungen fertig zu werden, die das Unterrichten von Sozialkunde mit sich bringen kann.	1	4
1997	2	Wenn Sie hingegen bei einer Aufgabe Schwierigkeiten hatten, kann ein angemessenes Feedback Ihnen helfen, Ihre Fehler zu erkennen und an Ihren Schwächen zu arbeiten, so dass Sie beim nächsten Mal erfolgreicher sein werden.	1	4
1995	2	So schön es auch ist, eine gute Note für eine Arbeit zu bekommen;	0	3
1544	2	Ich bin immer da, wenn sie nach einem langen Tag nach Hause kommt, um sie zu unterstützen, wenn sie versucht, sich von den Strapazen des Tages zu erholen, ich bin ein Trost.	1	4
1903	2	Es war eine steile Lernkurve für mich, da ich so etwas noch nie zuvor erlebt hatte, vor allem, da ich bei meinen früheren Erfahrungen in einem Klassenzimmer nie die Erfahrung der Unterrichtsplanung gemacht hatte.	1	2
1729	2	Dies ist ein Bereich, den ich in früheren Unterrichtssituationen nicht bewusst in Betracht gezogen habe, und deshalb möchte ich mich darauf konzentrieren, die besten und effektivsten Methoden der formativen Beurteilung zu verstehen.	1	3
458	2	Halten Sie sich selbst für musikalisch?	0	3
1690	2	Ich denke auch, dass die Lerngrube und der lilafarbene Fortschrittsstift Lehrmittel sind, die ich selbst als Schülerin gerne im Unterricht einsetzen würde, um den Kindern in meiner Klasse ein besseres Gefühl für ihren Lernfortschritt und Feedback zu geben.	1	4
2322	2	Es ist für niemanden (auch nicht für einen Lehrer!) möglich, absolut alles zu wissen.	0	3
891	2	Hier ist ein wunderbarer Blog-Beitrag über den Austausch auf Twitter und einen der Diskussionsabende, an denen ich regelmäßig teilnehme.	0	4
1232	2	Es kann schwierig sein, zu wissen, wo man anfangen soll und ob die Kinder bereit sind, einige der Horrorgeschichten zu hören, denen wir jeden Tag ausgesetzt sind.	1	2
85	1	Die Aufgabe war für uns Masterstudenten sehr greifbar und relativ leicht zu bewältigen.	1	4
110	2	In Moulsford lernen die Jungen Latein ab der 5. Klasse, aber das könnte sich mit dem neuen Stundenplan ändern, in dem sie Latein bereits in der 6.	0	3
3588	2	Diesem Problem kann begegnet werden, indem die Lehrkraft sich Zeit nimmt, ihre Erwartungen zu erklären und die Regeln klar zu machen.	1	3
1774	2	In einer aktuellen Studie wurden Blutproben von 100 Kindern mit Autismus und 200 Kindern ohne Autismus untersucht.	0	3
1572	2	Dies ist eine Sache, die mir sehr am Herzen liegt, und ich bin nicht jemand, der anderen oft Petitionen aufdrängt, aber ich habe das Gefühl, dass dies ein wirklich wichtiges Thema ist, das wir bekämpfen können.	1	3
1815	2	Nach der Verabschiedung des Education (Additional Support for Learning) (Scotland) Act 2004 (in der 2009 geänderten Fassung) muss eine staatliche Schule in Schottland Kinder mit zusätzlichem Förderbedarf unterstützen und setzt dies derzeit in Schulen im ganzen Land durch Getting it Right for Every Child und das Curriculum For Excellence durch.	0	3
256	2	Hier finden Sie ein leicht verständliches Video mit einigen Aufwärmübungen für die Stimme:	0	4
2684	2	Ja - denn wenn man einen armen 7-Jährigen vor einen Test setzt, wenn er einen schlechten Tag hat, wird das Leistungsgefälle geschlossen und die Probleme dieses Landes gelöst.	1	2
1848	2	Das brachte mich dazu, über die vielen Aktivitäten in Moulsford nachzudenken, die in einen durchschnittlichen Schultag hineingepackt werden und die unglaublich viel Spaß machen und lohnenswert sind, aber die längeren Tage könnten zu Ermüdung führen.	1	4
851	2	Wenn ich mit Kindern arbeite, würde ich mir wünschen, dass sie bereits mit mir über die Sicherheit bei der Verwendung einer Bügelsäge für Kinder gesprochen haben und in der Lage sind, mit einem Lineal richtig zu messen und zu verstehen, warum sie das tun.	1	3
73	1	Die Mustererkennung im Tierverhalten erwies sich als sehr greifbar und einfach, da es ein gutes Werkzeug gab.	1	4
1071	2	Es lautet: Was werde ich heute tun, um meine Zeit und Energie optimal zu nutzen?	0	3
3137	2	Keine Sorge - das Buch hat ein Happy End!	0	3
1764	2	Der MMR-Impfstoff (Masern, Mumps und Röteln) ist ein gutes Beispiel dafür.	0	3
3477	2	Der Punkt über soziale Medien sticht sehr hervor.	0	3
52	0	Beim nächsten Mal möchte ich selbstbewusster in der Kommunikation werden und das auch bei anderen anregen, denn dann hätten wir einiges an Zeit gespart.	1	3
447	2	Ich freue mich darauf, morgen über meine Erfahrungen in der Waldschule zu berichten!	1	4
1314	2	"In dem Beitrag von Bright Hub Education wird auch darauf hingewiesen, dass der Unterricht der ""alten Schule"" nicht vergessen werden sollte."	0	2
2020	2	Sollte es immer Bereiche geben, die verbessert werden können?	1	4
457	2	Wie wichtig ist Musik für das Lernen der Kinder?	0	3
705	2	Während meiner Arbeit im Kindergarten wurde ich Zeuge einer Verlagerung von der kontinuierlichen beruflichen Weiterbildung (Continuing Professional Development - CPD) zum berufsbegleitenden Lernen (Career Long Professional Learning - CLPL).	1	3
75	2	Ich bin der Meinung, dass kleine Kinder das Lesen als eine Form der Unterhaltung lernen sollten.	1	3
1601	2	Ich hatte das Gefühl, dass die ganze Schule sich bemüht hat, die Versammlung zu einem wichtigen Bestandteil des Schuljahres zu machen.	1	3
1614	2	Das Nationale Curriculum in England sieht den Religionsunterricht als ein weiteres Lehrplanthema an, im Gegensatz zu einem Studienprogramm nach Fächern, bei dem die Fächer eher nach Key Stages strukturiert sind.	0	3
427	2	Relevant: Mein Ziel ist relevant für den heutigen Input und den Lehrplanbereich, auf den wir uns konzentriert haben!	0	3
571	2	- Jede Gruppe erhält ein anderes Rezept als das, das sie geschrieben hat, und stellt dann ihr eigenes Gelee her, indem sie die Anweisungen befolgt.	0	3
1918	2	Etwas anderes, woran ich arbeiten musste, war, beim Unterrichten entspannter zu sein.	1	3
8	1	Die Ausführung mehrerer Bibliotheken führte zu Konflikten, an denen wir noch	0	3
226	2	Es wird ständig über das Spielen in der Erziehung und das Lernen im Spiel diskutiert, aber ich denke, dass das gute alte Spiel ohne Struktur, wie ich es heute beobachtet habe, für mich das Beste ist, was ein Kind in seinem Leben tun kann.	1	5
20	1	Wir trafen uns online (per Audio), um den aktuellen Stand, Schwierigkeiten und die nächsten Schritte (organisatorisch) zu besprechen.	0	3
974	2	Als jemand, der eine sehr musikalische Erziehung genossen hat, macht mich diese Art von Geschichte sehr traurig.	1	2
2540	2	Es ist die Aufgabe des Lehrers, Möglichkeiten für beides zu schaffen.	0	3
92	1	Ich habe ein bisschen mehr über Python und ein bisschen über ML gelernt, was sehr interessant ist.	1	5
1414	2	Einer der spannendsten Beiträge, die ich heute gelesen habe, handelte vom Klassenraummanagement.	0	3
1849	2	Seit ich hier bin, habe ich festgestellt, dass die Länge des Schultages definitiv einen großen Unterschied zwischen Privatschulen und staatlichen Schulen darstellt, wobei einige Kinder von 8 bis 18 Uhr zur Schule gehen.	1	4
2153	2	In solchen Momenten wird einem bewusst, wie viel Profanes und Unangemessenes heutzutage in der Musik vorkommt.	1	2
1049	2	Ich stelle mir die Dinge gerne visuell vor, also stellen Sie sich einen Jongleur vor.	0	3
3358	2	Wenn Sie sich die Assessment Futures (2009) Guidelines for giving and receiving feedback ansehen, werden Sie feststellen, dass die gleichen 5 Tipps in diesem Dokument zu finden sind.	0	3
2892	2	"Ein Beispiel dafür, das ich mit Vorschulkindern verwendet habe, ist ein ""Redestab""."	0	3
66	2	Es ist auch ein nützlicher Bereich, in den man die Schüler schicken kann, wenn sie schneller fertig sind als erwartet/ihre Klassenkameraden.	1	4
3271	2	Ich habe einen Online-Test gemacht, um herauszufinden, ob ich ein Introvertierter, Extrovertierter oder Ambivertierter bin.	0	3
907	2	Als Teil meiner Vorbereitung stellte ich sicher, dass sie alle Materialien für die beiden Aktivitäten in der Stunde hatten.	0	3
1994	2	Das heißt, wenn es richtig gemacht wird!	0	3
3489	2	Sie bildeten zwei Züge (in einer Reihe stehend, mit den Händen auf den Schultern des Vordermanns), von denen der eine der schnelle Zug und der andere der langsame Zug war.	0	3
1788	2	Es ist möglich, naturwissenschaftliche Kompetenz zu erwerben, ohne immer faire Tests zu verwenden.	0	3
3031	2	Meine Philosophie der Bildung	0	3
3544	2	Daran werde ich während meines Praktikums weiter arbeiten, und ich hoffe, dass sich mein Stundenplan nicht allzu sehr ändern wird, so dass ich von Woche zu Woche mit denselben Klassen arbeiten werde.	1	3
1245	2	Es ist wichtig, dass wir sie nicht in Angst leben lassen, sondern jeden Einzelnen ermutigen, etwas zu verändern.	0	3
55	0	Wie oben erwähnt, war es für mich eine Herausforderung, das Python-Skript zu integrieren.	1	2
1672	2	Ihre Untersuchungen zeigen, dass Kinder eher versuchen, eine Eins zu behalten, als eine Drei zu bekommen und dann versuchen müssen, sie auf eine Eins zu verbessern.	0	3
89	0	Das Ziel ist nicht, einen guten Algorithmus zu haben, sondern ihn mit vielen anderen Bereichen zu verknüpfen	1	3
173	2	Am Ende der Stunde hatte ich jedoch das Gefühl, dass sich meine Position in beiden Bereichen dramatisch verändert hatte, vor allem in Bezug auf meine Gefühle gegenüber Mathe.	1	4
3332	2	Außerdem ist keine seiner Phasen wissenschaftlich untermauert.	1	2
129	0	Nach gelösten Aufgaben oder erreichten kleinen Schritten war ich erleichtert und hatte ein klareres Bild von unserem Lösungsweg.	1	4
3561	2	Ich würde sie ermutigen, über ihr Muster zu sprechen und Verbindungen zu den Mustern herzustellen, die wir zuvor gesehen haben.	1	3
2900	2	Je nach den Bedürfnissen der Klasse können weitere Regeln hinzugefügt werden, aber ich würde versuchen, nicht mehr als 5 Regeln aufzustellen, da eine lange Liste entmutigend und für die Kinder nicht zugänglich ist.	1	3
3043	2	Die Zusammenarbeit hilft den Kindern, Selbstvertrauen zu gewinnen und bereitet sie darauf vor, in Teams zu arbeiten, wenn sie die Schule verlassen und ins Berufsleben eintreten.	1	3
453	2	Ich habe mit einigen Lehrkräften in meinem Praktikum über dieses Thema gesprochen und festgestellt, dass einige von ihnen (sogar erfahrenere Lehrkräfte) sich nicht sicher fühlen und es vorziehen würden, wenn ein Spezialist diesen Unterricht leiten würde.	0	2
3454	2	Berufliches Engagement	0	3
76	0	ML kann mit GUI abgebildet werden.	0	3
3316	2	Erinnern	0	3
55	2	Ich habe mich für diese Sitzordnung entschieden, weil sie ordentlich, organisiert und sicher ist.	1	3
19	1	Ich habe definitiv mehr Erfahrung mit Python und GitHub gesammelt, ich habe sogar zum ersten Mal die manuelle Bildbeschriftung vorgenommen. Übersetzt mit www.DeepL.com/Translator (kostenlose Version)	1	4
1685	2	"ein Wunsch, die Beurteilung durch Gleichaltrige, Frage und Antwort wurden in den Gruppen diskutiert, aber die wichtigste Markierungsstrategie, die ich daraus mitnehme, ist der ""Fortschrittsstift""."	1	3
23	2	Wenn überhaupt, ist sie demotivierend, da die Kinder sich nicht als die einzigartige Person, die sie sind, wertgeschätzt fühlen können.	1	2
661	2	Wenn ich an meine Praktikumswoche vor dem Besuch zurückdenke, bin ich begeistert, wie sie verlaufen ist.	1	5
109	1	Auch das Erarbeiten von Konzepten fällt mir leicht.	1	4
1434	2	Ein Beispiel dafür wäre, die Kinder aufzufordern, Materialien für das Piratenschiff auszuwählen, die nicht sinken, was ein wissenschaftliches Experiment ermöglicht.	1	3
374	2	Das ist wichtig, weil Kinder die Sprache, die wir verwenden, aufgreifen.	1	2
2335	2	Religion, Ethik und Politik	0	3
2811	2	In gewisser Weise bezieht sich dies auf meinen früheren Beitrag über Rückmeldungen.	1	3
1722	2	Ich habe dies als mein erstes Ziel gewählt, weil ich noch nie die Erfahrung gemacht habe, eine ganze Klasse oder eine Gruppenstunde zu planen und durchzuführen.	1	3
2976	2	Molekulare Ketten sind für Kinder oft schwer zu begreifen, aber wenn man die Informationen in Form eines Experiments präsentiert, wird es anregend und fesselnd und stellt die Informationen in einen realen Kontext.	1	3
1644	2	Wenn ich in Zukunft Mathe unterrichte, werde ich mir mehr Gedanken über die Konzepte machen, die hinter dem Thema stehen, das ich unterrichte, und darüber, auf welche Teile des Vorwissens der Kinder ich zurückgreifen kann, um es für sie verständlicher zu machen, und wie ich es mit dem täglichen Leben verbinden kann, um es relevanter zu machen.	1	3
1673	2	Ich kann ehrlich sagen, dass ich das bis gestern nicht wirklich verstanden habe, es waren nur Worte von Fachleuten, die ich in akademischen Büchern und Zeitschriften gelesen habe.	1	2
3009	2	Das Bildungssystem verändert sich ständig und wächst, und wenn ein Lehrer nicht in der Lage ist, sich weiterzuentwickeln, wird er in seiner Rolle nicht erfolgreich sein.	1	3
197	2	Hier können die Kinder tun, was sie wollen: spielen, bauen, klettern, sitzen.	0	4
55	1	Ich bin zu der Überzeugung gelangt, dass Deep Learning ein sehr gutes Werkzeug ist, um gute Ergebnisse im Bereich des Computer Vision zu erzielen.	1	4
1940	2	In den letzten Wochen meines Praktikums arbeitete ich hart daran, mir weitere spannende Aktivitäten auszudenken, die ich auf die Bedürfnisse der einzelnen Schüler abstimmen konnte.	1	4
2029	2	Sie können mir auch helfen, den Inhalt meiner Beiträge in Zukunft zu verbessern.	1	4
314	2	Ich weiß, dass sich meine Praktikumsklasse in der Zeit, in der ich mit ihnen zusammenarbeiten werde, auf den Sikhismus konzentrieren wird, also plane ich, mein Verständnis für diese Religion zu vertiefen.	1	3
2419	2	Da draußen gibt es ein ganzes Sonnensystem, über das ich nur sehr wenig weiß.	0	3
2519	2	Schülerinnen und Schüler mögen zwar motiviert sein, sich mit Themen zu beschäftigen, die sie interessieren, aber ich kann mir nicht vorstellen, dass sie die Selbstdisziplin aufbringen, bei anspruchsvolleren Themen durchzuhalten, wenn Verlockungen wie Videospiele oder Fernsehen in der Nähe sind.	1	2
94	2	Schließlich werde ich Belohnungssysteme einbauen.	1	4
3472	2	Ich kann mir nur vorstellen, welchen Schaden das anrichten kann, und ich würde es niemandem wünschen.	1	2
1203	2	"(Zum Beispiel Beschimpfungen oder Sätze wie ""Das ist so schwul!"")."	0	3
1380	2	Allerdings ist Geld immer noch ein Problem für mich, und ich überlege derzeit, ob ich einen Teilzeitjob annehmen soll.	1	2
3418	2	Es ist wie ein Muskel, der schlapp macht, wenn er nicht benutzt wird.	1	3
3221	2	Ich kann es kaum glauben!	0	4
1374	2	"Craft (2002, S. 91) sagt, dass ""Vorstellungskraft und Kreativität eine Herangehensweise an das Leben beinhalten, die mit 'vielleicht wenn' oder 'was wäre wenn' beginnt""."	0	3
1412	2	Außerdem würde ich gerne direkte Links zur beruflichen Praxis und mehr Verweise auf wissenschaftliche Texte in meine Beiträge einbauen.	0	4
2749	2	Während des Abends wurde erwähnt, dass wir das Spielen nicht rechtfertigen müssen, als ob es ein Vergnügen wäre.	0	3
3194	2	Es wird darauf hingewiesen, dass Ängste dazu führen können, dass Lehrer weniger Zeit damit verbringen, mit ihren Schülern an Mathematik zu arbeiten.	0	2
146	2	"In Anbetracht der Tatsache, dass ""Doctor Who"" zu dieser Zeit sehr populär war, war dieser Kontext ein großartiges Mittel, um sicherzustellen, dass Wallace und Bruce für eine Klasse zu dieser Zeit relevanter denn je waren."	1	4
3314	2	Lernen durch Beobachtung - Sozial-kognitive Theorie und Lernen durch Nachahmung.	0	3
2249	2	Sie tanzten und lachten zusammen.	0	4
1806	2	Ihre Arbeit reicht von Einzelbetreuung bis hin zu frühmorgendlichen Gruppeninterventionen und wird von anderen Mitarbeitern der Schule massiv unterstützt und genutzt.	0	4
